ID;capital
anon_S7014;1996502.166705
anon_S7015;1384431.093884
anon_S7016;1797187.982486
anon_S7017;1864651.439036
anon_S7020;715124.413796
anon_S7023;1960660.2743439998
anon_S7025;384381.400071
anon_S7026;1694801.772009
anon_S7027;1563135.553734
anon_S7028;530214.932933
anon_S7029;275227.45800700004
anon_S7031;2199689.0842509996
anon_S7033;1039003.261555
anon_S7034;1668301.664282
anon_S7035;989353.2493149999
anon_S7036;2142216.010427
anon_S7037;2066874.483696
anon_S7038;2200116.249086
anon_S7040;3167755.489839
anon_S7041;1767278.044427
anon_S7042;1562482.545464
anon_S7043;827053.888591
anon_S7045;1208277.133567
anon_S7046;1139730.626076
anon_S7047;1721030.558897
anon_S7048;1645383.407996
anon_S7049;723778.43686
anon_S7050;1865670.9530520001
anon_S7052;755870.599626
anon_S7053;2313127.2826630003
anon_S7054;2743819.201796
anon_S7055;1403104.315152
anon_S7057;178855.449973
anon_S7058;1177803.2350319999
anon_S7060;2929901.426739
anon_S7062;3022501.951569
anon_S7063;1781996.9410130002
anon_S7064;2541959.503861
anon_S7065;1781433.769848
anon_S7066;698461.8781409999
anon_S7067;490699.792735
anon_S7068;2191077.637061
anon_S7069;1989192.921109
anon_S7070;2120031.073677
anon_S7071;422944.34490100003
anon_S7072;709118.437025
anon_S7075;1774498.277466
anon_S7076;891385.678448
anon_S7077;756701.984805
anon_S7078;1141008.186856
anon_S7080;2389164.221854
anon_S7081;3478410.241436
anon_S7082;315278.829195
anon_S7084;2556904.72817
anon_S7085;1786334.8699009998
anon_S7086;2051149.6466319999
anon_S7087;669011.461974
anon_S7088;740542.147716
anon_S7090;2640241.360231
anon_S7092;635541.6595470001
anon_S7093;1442549.838113
anon_S7096;1993219.565052
anon_S7099;2222497.801779
anon_S7100;2681351.7477990002
anon_S7101;2267193.7139419997
anon_S7102;317931.41060500004
anon_S7103;504651.08514
anon_S7104;642232.211378
anon_S7106;168751.336361
anon_S7107;2092832.326617
anon_S7108;1823334.9575119999
anon_S7110;2352564.5332830003
anon_S7111;1048288.4746620001
anon_S7112;932713.931426
anon_S7114;1948863.5595099998
anon_S7115;1768892.8402439998
anon_S7117;864520.597528
anon_S7118;1920285.402539
anon_S7119;1362862.969335
anon_S7120;1972109.419407
anon_S7121;1560362.812682
anon_S7122;1711482.796685
anon_S7123;2521852.719471
anon_S7125;448851.076797
anon_S7126;736258.14659
anon_S7129;1434117.293438
anon_S7130;2342975.263866
anon_S7131;2147962.238458
anon_S7132;1326205.8724959998
anon_S7133;968218.2417270001
anon_S7134;1999531.470157
anon_S7135;364469.765248
anon_S7136;1928558.021016
anon_S7137;1062802.2931219998
anon_S7139;1894828.189089
anon_S7140;2167266.955803
anon_S7141;4354669.251199
anon_S7142;290118.309189
anon_S7143;880048.4307309999
anon_S7144;582574.212466
anon_S7145;688438.687208
anon_S7148;768849.698657
anon_S7149;1011571.0680879999
anon_S7150;2376034.877653
anon_S7153;214462.976599
anon_S7154;2035785.894816
anon_S7155;1237494.614713
anon_S7156;265583.483846
anon_S7157;584576.533799
anon_S7158;2257937.22228
anon_S7160;426349.587318
anon_S7161;378711.35982199997
anon_S7162;1686217.104792
anon_S7165;602289.461436
anon_S7167;2641874.924395
anon_S7168;2010719.137334
anon_S7169;839221.0199770001
anon_S7170;839629.705283
anon_S7171;1134357.914304
anon_S7172;503368.32368699997
anon_S7173;682591.982842
anon_S7174;457703.932233
anon_S7175;1252096.9059600001
anon_S7177;2457611.28047
anon_S7178;600282.035211
anon_S7179;1794663.064432
anon_S7180;1300518.325775
anon_S7181;1649346.393419
anon_S7182;689696.1014640001
anon_S7183;847776.7410800001
anon_S7184;1562473.431372
anon_S7186;1096964.497009
anon_S7187;1314655.380151
anon_S7188;2209306.001749
anon_S7189;2216451.9269689997
anon_S7190;2101949.0131200003
anon_S7191;1987713.4598669999
anon_S7192;145978.95382
anon_S7193;576232.420505
anon_S7194;1500635.7610270001
anon_S7195;2188779.571714
anon_S7196;948171.0522540001
anon_S7198;2417012.533607
anon_S7199;2693885.809625
anon_S7200;2333741.613986
anon_S7201;511150.32498800004
anon_S7202;1075212.029974
anon_S7203;335970.3607
anon_S7204;2737933.246597
anon_S7205;2129542.7405990004
anon_S7206;654630.7832899999
anon_S7207;2311959.216988
anon_S7208;499043.915585
anon_S7209;1653895.892653
anon_S7210;1278344.6337020001
anon_S7211;1247714.4187200002
anon_S7212;2555418.029153
anon_S7213;1058511.907466
anon_S7215;1705464.707339
anon_S7216;2117174.135938
anon_S7220;2102556.808615
anon_S7222;3442761.0286
anon_S7223;1384367.801
anon_S7225;267304.568936
anon_S7227;2449402.826491
anon_S7228;477579.458008
anon_S7229;3232247.027613
anon_S7230;1534927.250873
anon_S7231;2413232.070891
anon_S7232;1694648.628199
anon_S7233;4455908.79218
anon_S7234;1960327.132912
anon_S7235;1655447.025888
anon_S7237;2221006.635699
anon_S7238;237874.908246
anon_S7240;890990.184649
anon_S7241;1019575.557718
anon_S7244;2312523.482104
anon_S7245;3347777.524678
anon_S7247;1603754.748474
anon_S7248;1813152.507053
anon_S7250;389099.885952
anon_S7251;1800659.311243
anon_S7252;1936640.066911
anon_S7253;1818525.565148
anon_S7255;2186641.986311
anon_S7256;1549633.122279
anon_S7258;1204186.348767
anon_S7259;1397517.633435
anon_S7260;930214.3480989999
anon_S7261;886485.302169
anon_S7262;545445.367465
anon_S7263;419323.025279
anon_S7264;326552.95941199997
anon_S7265;2470117.896886
anon_S7266;538981.254999
anon_S7267;1815776.3511419997
anon_S7270;1825417.3675669997
anon_S7272;1950871.679043
anon_S7274;912557.643535
anon_S7275;2074956.0637349999
anon_S7276;2171239.242375
anon_S7277;1899356.0204470002
anon_S7278;546488.7408510001
anon_S7279;1981543.202245
anon_S7280;1892500.2534220002
anon_S7282;961969.8553020001
anon_S7283;2018729.281166
anon_S7284;752488.654752
anon_S7285;2183893.0735259997
anon_S7286;1912383.544986
anon_S7288;2069242.1139709998
anon_S7289;2100525.368275
anon_S7291;1205320.951835
anon_S7292;2196173.201059
anon_S7293;2049372.549342
anon_S7294;2226457.064048
anon_S7295;295503.973287
anon_S7296;1111643.053346
anon_S7297;741108.644085
anon_S7298;1523425.054418
anon_S7300;1834566.9569150002
anon_S7301;1143597.004496
anon_S7302;3135457.0088939997
anon_S7303;207159.628145
anon_S7304;1809619.4628849998
anon_S7306;1764258.3271259998
anon_S7307;3565741.120308
anon_S7308;2200332.609006
anon_S7309;2147759.5570880002
anon_S7310;632336.69875
anon_S7311;2102344.092745
anon_S7312;2370595.091013
anon_S7313;1096828.056848
anon_S7314;2047032.898865
anon_S7317;408042.83200399997
anon_S7318;715746.158435
anon_S7319;894082.8719309999
anon_S7321;2400292.759533
anon_S7323;2419807.422432
anon_S7324;513825.42999
anon_S7325;1014949.071517
anon_S7326;1555545.075367
anon_S7327;1044522.495788
anon_S7328;414486.355815
anon_S7330;0.0
anon_S7331;2242584.648635
anon_S7333;1907393.512082
anon_S7334;601328.3533310001
anon_S7336;1997851.2288990002
anon_S7338;841090.205179
anon_S7339;1810102.446866
anon_S7341;631710.752595
anon_S7342;1469629.884478
anon_S7345;2113420.43803
anon_S7346;656695.139999
anon_S7347;1616970.004066
anon_S7348;242832.40668000001
anon_S7349;2304372.528482
anon_S7350;477477.85855
anon_S7351;1098143.742419
anon_S7352;909044.0981959999
anon_S7353;551871.536158
anon_S7354;1337842.075223
anon_S7356;1553329.119752
anon_S7357;1611660.680016
anon_S7358;1558970.74786
anon_S7359;2159530.63326
anon_S7360;734682.497322
anon_S7361;1267449.660059
anon_S7363;1988963.560309
anon_S7364;1427943.1147389999
anon_S7365;539607.798248
anon_S7367;2109551.213094
anon_S7369;1642667.590541
anon_S7370;157270.26808
anon_S7371;3263897.506972
anon_S7372;665372.939846
anon_S7373;1393945.05762
anon_S7374;79223.168262
anon_S7375;1933032.101567
anon_S7376;1011591.387202
anon_S7377;1634415.737893
anon_S7379;2125276.275952
anon_S7382;2062957.3823669998
anon_S7383;1085143.878356
anon_S7384;269095.356393
anon_S7386;1152775.248936
anon_S7387;2052314.1919369998
anon_S7389;1143180.304041
anon_S7390;796708.453091
anon_S7391;1046223.2855989999
anon_S7392;2217680.282919
anon_S7393;613707.1072590001
anon_S7394;659227.6824899999
anon_S7395;178812.819071
anon_S7397;2379085.113053
anon_S7398;1955959.9909970001
anon_S7399;614615.755301
anon_S7401;1734824.8755150002
anon_S7402;780072.547279
anon_S7403;138122.640349
anon_S7405;288097.32306100003
anon_S7406;1650703.324741
anon_S7407;3820682.212878
anon_S7408;949158.826184
anon_S7410;1614605.189803
anon_S7411;1873895.215554
anon_S7412;956034.1307280001
anon_S7413;1979630.03125
anon_S7416;1776057.70645
anon_S7417;609368.6446359999
anon_S7418;685425.617211
anon_S7419;661829.089012
anon_S7420;2385137.460685
anon_S7422;2267422.634987
anon_S7426;1805899.724713
anon_S7427;1644663.342803
anon_S7428;1755337.876481
anon_S7429;1025983.129763
anon_S7430;222325.09565700003
anon_S7431;803099.718732
anon_S7432;1425267.051738
anon_S7436;1761706.857987
anon_S7437;1868427.4634310002
anon_S7438;704252.728211
anon_S7439;328709.675019
anon_S7443;2134844.6988709997
anon_S7444;2081907.149025
anon_S7445;847242.069418
anon_S7446;3235635.122385
anon_S7448;552043.8408199999
anon_S7452;2231031.135378
anon_S7453;1745195.8613439999
anon_S7454;2015581.2890849998
anon_S7455;549375.6688359999
anon_S7456;677617.476496
anon_S7457;534080.990063
anon_S7458;662546.1633029999
anon_S7459;2014377.473082
anon_S7460;1868188.3220459998
anon_S7461;361831.306425
anon_S7464;1410419.5841370001
anon_S7467;318639.511748
anon_S7468;1603857.978991
anon_S7469;1626331.038386
anon_S7470;1142008.164499
anon_S7471;2072499.7238959998
anon_S7472;592858.128638
anon_S7473;1872092.5733330003
anon_S7474;2105596.195568
anon_S7475;2715991.063841
anon_S7477;1054089.31467
anon_S7478;588385.954331
anon_S7479;2024407.478032
anon_S7480;1595866.098146
anon_S7481;2547044.372663
anon_S7482;2177381.8968970003
anon_S7484;1226306.578405
anon_S7485;977435.2397889999
anon_S7488;630100.466092
anon_S7490;2362958.8437759997
anon_S7491;350562.857677
anon_S7492;1268074.4365299998
anon_S7494;1287232.788417
anon_S7495;976585.2810040001
anon_S7496;1626599.557716
anon_S7497;1541593.146307
anon_S7499;1063718.662986
anon_S7500;979112.038409
anon_S7501;91878.689507
anon_S7502;1414686.456518
anon_S7503;1525592.307073
anon_S7504;972447.7231790001
anon_S7505;1129571.5995540002
anon_S7506;638525.405055
anon_S7507;2137568.454727
anon_S7508;2177962.0489689996
anon_S7509;1686835.91188
anon_S7510;1610604.20309
anon_S7511;1001816.1671379999
anon_S7512;181522.111523
anon_S7513;1936534.429886
anon_S7514;1710975.817095
anon_S7515;1017833.0624309999
anon_S7516;1302461.378102
anon_S7518;2156595.975884
anon_S7519;0.0
anon_S7520;2306628.429622
anon_S7522;2756324.243173
anon_S7523;897483.0601629999
anon_S7526;818602.280397
anon_S7527;953444.40685
anon_S7529;1576792.714167
anon_S7530;1025172.405217
anon_S7531;638106.9492220001
anon_S7532;1802566.593031
anon_S7533;1788825.819359
anon_S7534;2006643.524013
anon_S7535;0.0
anon_S7536;437615.26853199996
anon_S7537;554303.6865010001
anon_S7538;597893.71441
anon_S7539;305329.838621
anon_S7540;540765.616214
anon_S7541;1432019.913069
anon_S7542;0.0
anon_S7543;721492.9119729999
anon_S7544;1168304.375277
anon_S7546;2761157.141364
anon_S7549;1567567.795616
anon_S7550;318014.578543
anon_S7551;2564086.134933
anon_S7552;1294916.205571
anon_S7553;2292729.9557229998
anon_S7554;902051.798934
anon_S7555;1201200.9844540001
anon_S7556;2139316.240906
anon_S7557;1402149.011387
anon_S7558;614662.15729
anon_S7559;985957.1147290001
anon_S7560;2440639.179645
anon_S7561;1516456.119213
anon_S7562;2504478.321716
anon_S7563;2183179.814934
anon_S7564;1769789.5562220002
anon_S7566;1461605.47606
anon_S7567;606071.080046
anon_S7568;1975765.7858
anon_S7570;1017510.2643290001
anon_S7571;1022616.803306
anon_S7573;531347.4346520001
anon_S7574;2093723.971202
anon_S7575;1640829.9108799999
anon_S7576;2731624.454224
anon_S7577;2664573.121958
anon_S7579;1117904.292744
anon_S7581;1787123.733728
anon_S7582;534702.112579
anon_S7583;1230320.869399
anon_S7584;587244.7083909999
anon_S7585;2062073.9811580002
anon_S7586;1488139.711797
anon_S7588;1083396.005209
anon_S7589;1611977.2730059999
anon_S7591;0.0
anon_S7593;1772806.587959
anon_S7594;2219672.403731
anon_S7595;1259005.6982790001
anon_S7596;1844481.331269
anon_S7598;1276952.78408
anon_S7599;2268985.877849
anon_S7600;3288529.718169
anon_S7601;809282.3878220001
anon_S7602;1398858.632316
anon_S7603;572406.354485
anon_S7604;917645.201691
anon_S7606;427236.153579
anon_S7607;1026376.555323
anon_S7608;1820449.905918
anon_S7609;2219672.403731
anon_S7610;866165.312427
anon_S7611;1242324.84453
anon_S7613;887912.3524219999
anon_S7614;1794128.016346
anon_S7616;1980634.1385930001
anon_S7618;1055448.106815
anon_S7620;2006341.0132419998
anon_S7621;401039.534316
anon_S7623;958381.1608549999
anon_S7624;2393523.771196
anon_S7625;1658233.191701
anon_S7626;1575766.010001
anon_S7627;667836.8809189999
anon_S7628;1462248.8829649999
anon_S7629;2225488.7994029997
anon_S7631;2195193.200656
anon_S7632;1726081.7696689998
anon_S7633;1527413.832802
anon_S7635;1653752.9777239999
anon_S7636;1642593.341093
anon_S7639;2589596.046445
anon_S7640;1403683.896093
anon_S7641;567459.324391
anon_S7642;946029.6392059999
anon_S7643;2397535.5425400003
anon_S7644;1525632.608243
anon_S7645;922325.910799
anon_S7646;2001767.398975
anon_S7648;2098036.723247
anon_S7650;884458.4035680001
anon_S7652;1989694.2566990003
anon_S7653;701950.925545
anon_S7656;2098036.723247
anon_S7658;1674596.64752
anon_S7659;1661955.410908
anon_S7661;1868967.196679
anon_S7662;1998003.45297
anon_S7664;2160085.514491
anon_S7666;2707978.142611
anon_S7667;1537392.128128
anon_S7668;643055.022936
anon_S7669;1127870.4501739999
anon_S7671;1606220.345536
anon_S7672;2801779.128573
anon_S7674;2249577.943598
anon_S7675;1968507.638918
anon_S7676;2360209.922616
anon_S7677;1224564.740745
anon_S7678;388816.126091
anon_S7681;1796260.0971740002
anon_S7682;2301575.294575
anon_S7683;1791362.430459
anon_S7684;1822303.412819
anon_S7685;799673.260237
anon_S7687;504996.111636
anon_S7688;2113529.295182
anon_S7689;814601.471207
anon_S7690;916434.867916
anon_S7691;2397853.6325540002
anon_S7692;2654450.05977
anon_S7693;1824596.264728
anon_S7695;0.0
anon_S7696;1794057.5019200002
anon_S7697;1122239.06762
anon_S7698;2273724.717158
anon_S7700;1701118.646684
anon_S7701;1363866.525962
anon_S7703;651552.0164890001
anon_S7704;1757184.3761729999
anon_S7706;828276.8720600001
anon_S7707;801400.077441
anon_S7708;820646.18219
anon_S7710;1460276.000808
anon_S7712;1212194.549656
anon_S7713;2701142.137127
anon_S7714;896167.358226
anon_S7716;1527759.671686
anon_S7717;1909347.3077389998
anon_S7718;1835125.5457490003
anon_S7720;1694321.650674
anon_S7721;675999.965538
anon_S7722;565002.646763
anon_S7724;816439.8942890001
anon_S7725;849027.8154399999
anon_S7726;662151.0801
anon_S7727;179141.36221300001
anon_S7728;1410197.1472959998
anon_S7729;1369201.676385
anon_S7730;1802599.126377
anon_S7732;891329.536081
anon_S7734;2125245.183992
anon_S7735;621458.6176229999
anon_S7736;2455591.862787
anon_S7737;854055.390329
anon_S7738;1200492.165704
anon_S7740;1075274.576582
anon_S7741;573113.6550220001
anon_S7742;615904.593229
anon_S7743;2472733.3099490004
anon_S7747;811029.927346
anon_S7748;2559903.219412
anon_S7749;927972.641849
anon_S7751;786995.302283
anon_S7752;1606111.374994
anon_S7754;0.0
anon_S7755;664376.6584930001
anon_S7756;1172137.963251
anon_S7757;1314589.4601790002
anon_S7758;1917634.0606990003
anon_S7759;533861.13191
anon_S7760;2222126.756779
anon_S7761;2295971.18262
anon_S7763;1367624.353873
anon_S7764;551335.96838
anon_S7766;1351735.251271
anon_S7767;2225652.094478
anon_S7768;1302222.969434
anon_S7769;2017620.994609
anon_S7770;0.0
anon_S7771;725733.352975
anon_S7772;1835572.8556950002
anon_S7773;0.0
anon_S7775;2041507.08451
anon_S7777;1577666.772243
anon_S7778;598989.09207
anon_S7779;539505.480661
anon_S7780;1891417.461492
anon_S7782;383724.67595999996
anon_S7783;1505571.22829
anon_S7784;279897.848672
anon_S7785;1845716.670003
anon_S7786;2017866.7027349998
anon_S7787;1748779.0184840001
anon_S7788;1895799.102461
anon_S7790;3996244.605749
anon_S7791;2059461.7595560001
anon_S7792;1226198.040741
anon_S7793;1722048.1279630002
anon_S7794;1772184.5935290002
anon_S7795;2125537.227317
anon_S7796;2050910.4966330002
anon_S7798;1044058.57049
anon_S7799;1810053.586236
anon_S7800;1412660.119621
anon_S7801;0.0
anon_S7802;1966066.771908
anon_S7803;1686037.298201
anon_S7804;927249.5784100001
anon_S7805;1711794.525076
anon_S7806;748015.7944390001
anon_S7808;312817.354635
anon_S7809;696912.577237
anon_S7810;2355665.178239
anon_S7811;2174348.9188650004
anon_S7813;2373462.3809020002
anon_S7814;1799028.9597369998
anon_S7815;2074709.693716
anon_S7816;1842193.9638049998
anon_S7819;1838588.0501400002
anon_S7821;1387324.460498
anon_S7822;577378.9974359999
anon_S7823;1289606.430732
anon_S7824;470503.47347299993
anon_S7826;1250599.8763040002
anon_S7827;2179182.985847
anon_S7828;2153688.856023
anon_S7829;1080468.551867
anon_S7830;1288633.713356
anon_S7831;2885151.571883
anon_S7832;1480082.872286
anon_S7833;2282261.293862
anon_S7834;951455.047006
anon_S7835;0.0
anon_S7836;2266577.7591959997
anon_S7837;2454388.63759
anon_S7838;649236.432056
anon_S7839;2656814.742912
anon_S7842;2266636.563095
anon_S7843;1562632.114453
anon_S7844;2315653.814063
anon_S7846;1414893.331127
anon_S7850;606432.336935
anon_S7852;1099118.67601
anon_S7853;1627069.5631799998
anon_S7854;1909267.522925
anon_S7855;686358.800793
anon_S7857;2367509.579504
anon_S7858;2335427.6573630003
anon_S7859;1753934.8235310002
anon_S7861;2326880.187372
anon_S7863;532655.438509
anon_S7864;1058353.350361
anon_S7865;1964323.165146
anon_S7866;2437787.868223
anon_S7867;193761.154626
anon_S7868;967473.294039
anon_S7870;1332803.380907
anon_S7871;2011418.672412
anon_S7874;704016.7280369999
anon_S7875;2230736.650816
anon_S7880;718462.924663
anon_S7883;863986.700217
anon_S7884;3042988.936798
anon_S7885;375902.72088000004
anon_S7886;1913395.9608759999
anon_S7887;1206736.98174
anon_S7888;1789545.945734
anon_S7889;372566.775421
anon_S7890;1645388.458303
anon_S7891;1522142.842488
anon_S7892;1547990.323391
anon_S7894;776915.8720399999
anon_S7895;877199.3428059999
anon_S7896;1757863.953855
anon_S7897;966668.3107350001
anon_S7898;734908.135062
anon_S7899;786922.905031
anon_S7901;2882375.168473
anon_S7902;2572229.7937950003
anon_S7904;1539250.536351
anon_S7905;1140742.7728030002
anon_S7906;2294939.466033
anon_S7907;2241608.889056
anon_S7908;2113134.20587
anon_S7909;2320105.7717049997
anon_S7910;1995691.061082
anon_S7911;242251.81457600003
anon_S7913;1533459.324276
anon_S7917;1635505.587484
anon_S7918;255997.583524
anon_S7919;1815253.8991470002
anon_S7920;2313160.741597
anon_S7922;1307328.849837
anon_S7923;755416.9951149999
anon_S7924;431372.105995
anon_S7925;980364.450818
anon_S7926;853071.441921
anon_S7928;504671.156021
anon_S7929;1574563.346166
anon_S7930;2056104.5641659999
anon_S7931;1588536.789607
anon_S7932;895091.8933620001
anon_S7933;1127200.157682
anon_S7934;319692.444229
anon_S7935;1051777.969541
anon_S7936;0.0
anon_S7937;388407.74900999997
anon_S7938;1741785.4981759998
anon_S7939;2869198.4382639998
anon_S7940;800713.825909
anon_S7941;1198187.873753
anon_S7942;1100446.9615190001
anon_S7943;831249.344439
anon_S7944;1820585.0296919998
anon_S7946;126154.183048
anon_S7947;651365.945108
anon_S7951;2012434.092789
anon_S7952;371791.440081
anon_S7953;1057569.6658969999
anon_S7954;2115792.534084
anon_S7956;346357.232032
anon_S7957;1632822.6153840001
anon_S7959;1197455.853303
anon_S7960;1426626.15519
anon_S7961;2287039.866585
anon_S7962;1877591.873323
anon_S7964;1231684.223938
anon_S7965;1846454.594
anon_S7966;279174.961476
anon_S7967;189816.448395
anon_S7968;744515.048504
anon_S7970;1486037.063916
anon_S7971;735931.157394
anon_S7972;1744444.266082
anon_S7973;1675134.717214
anon_S7974;856887.4729609999
anon_S7975;671145.547336
anon_S7976;1974834.9262080002
anon_S7977;1097809.575537
anon_S7978;2573268.277497
anon_S7979;438791.95548400003
anon_S7981;2041526.707254
anon_S7982;1575788.2272959999
anon_S7983;1241025.366475
anon_S7984;479923.21223299997
anon_S7985;1932429.4802130002
anon_S7987;1099205.080713
anon_S7989;1698945.273438
anon_S7990;546963.298884
anon_S7991;1105099.2801549998
anon_S7992;902641.284834
anon_S7995;890456.926123
anon_S7996;1891832.9129380002
anon_S7999;1767415.726912
anon_S8000;2031304.8568799999
anon_S8001;0.0
anon_S8003;676714.76353
anon_S8004;968346.7778040001
anon_S8005;693709.439482
anon_S8006;2064770.27188
anon_S8007;2574001.301648
anon_S8009;17688.043686
anon_S8010;1059462.403518
anon_S8011;1773738.020409
anon_S8013;2225381.6673580003
anon_S8014;646936.955137
anon_S8015;1666035.744701
anon_S8016;236198.543793
anon_S8017;2145042.166449
anon_S8018;246841.558809
anon_S8019;1384354.036966
anon_S8020;2603599.968154
anon_S8021;1262600.3958049999
anon_S8022;1649710.549025
anon_S8023;635968.443562
anon_S8024;1057901.9727049998
anon_S8025;1695836.209181
anon_S8026;984019.8635440001
anon_S8027;722348.779222
anon_S8028;405822.704483
anon_S8029;2224049.196778
anon_S8030;2432249.08232
anon_S8032;1719097.9904310002
anon_S8035;139577.51128099998
anon_S8036;2640356.5952330003
anon_S8037;1961185.73776
anon_S8038;1790133.088761
anon_S8039;900847.618004
anon_S8040;1998872.2699439998
anon_S8041;830367.796852
anon_S8042;1301394.408357
anon_S8043;1563965.026813
anon_S8046;1219198.994731
anon_S8049;2033534.987463
anon_S8050;596632.065947
anon_S8052;438743.384388
anon_S8053;415781.126959
anon_S8055;2181487.7240259997
anon_S8056;1789251.55884
anon_S8057;1938587.8510409999
anon_S8058;837599.321962
anon_S8059;1520008.771917
anon_S8060;246469.790363
anon_S8061;595123.020207
anon_S8062;772150.251711
anon_S8063;1069538.276508
anon_S8064;426588.17758
anon_S8065;552484.3441
anon_S8066;912505.088215
anon_S8067;2274076.19592
anon_S8068;281189.942379
anon_S8069;764676.705644
anon_S8070;211925.04935
anon_S8071;1657151.4860430001
anon_S8072;2050226.3697779998
anon_S8073;1034147.134274
anon_S8074;1990124.896635
anon_S8075;1838439.17981
anon_S8076;1277576.2889989999
anon_S8077;1963979.6469790002
anon_S8078;1604585.330218
anon_S8079;1513172.6902309998
anon_S8080;1442530.898265
anon_S8081;488679.425777
anon_S8082;2015745.4727959998
anon_S8083;1028758.741716
anon_S8085;2527655.887118
anon_S8086;1169297.1460819999
anon_S8087;1314584.797953
anon_S8088;1685712.5170200001
anon_S8089;509125.75157100003
anon_S8091;533932.663141
anon_S8092;1991771.3475270001
anon_S8093;1823423.680643
anon_S8094;2024575.7109029999
anon_S8097;1239023.117097
anon_S8099;332316.317925
anon_S8100;1712085.108858
anon_S8102;1066898.432035
anon_S8103;516204.42680699995
anon_S8107;1713713.488175
anon_S8109;2338586.101511
anon_S8110;1481725.784796
anon_S8111;442909.174851
anon_S8112;1249303.368492
anon_S8113;3381531.518414
anon_S8114;1322551.305331
anon_S8117;2272024.857955
anon_S8118;2105218.335203
anon_S8120;306216.69662600005
anon_S8122;1990194.511645
anon_S8123;1354520.798686
anon_S8124;1673094.476576
anon_S8125;2324066.3110189997
anon_S8126;1048499.310699
anon_S8127;2414028.065591
anon_S8128;799103.38327
anon_S8129;1330103.331416
anon_S8130;668729.7116520001
anon_S8131;103830.989271
anon_S8132;2047570.740991
anon_S8133;2075384.7324259998
anon_S8134;1320682.12748
anon_S8135;1796762.527002
anon_S8136;1468582.544427
anon_S8137;2246153.112554
anon_S8138;3419288.3135740003
anon_S8139;1062985.956784
anon_S8141;294862.730849
anon_S8142;1479937.542675
anon_S8143;1256202.181392
anon_S8144;745562.906976
anon_S8146;966869.0534780001
anon_S8147;359502.174695
anon_S8149;695504.218213
anon_S8150;1850969.237489
anon_S8153;760012.9367130001
anon_S8154;2124522.7085490003
anon_S8155;0.0
anon_S8156;541058.747382
anon_S8157;1298119.198405
anon_S8159;1068207.1829930001
anon_S8161;1086846.598428
anon_S8162;3152290.400408
anon_S8163;2369232.921026
anon_S8164;2555426.575302
anon_S8165;1040828.2020950001
anon_S8166;1825459.1317369998
anon_S8167;1281227.664898
anon_S8168;1963349.458114
anon_S8169;2376127.364077
anon_S8170;0.0
anon_S8171;784088.18855
anon_S8172;984478.966278
anon_S8173;3420756.297872
anon_S8174;663683.228795
anon_S8176;3940108.958063
anon_S8177;827400.7851529999
anon_S8178;1696922.34777
anon_S8180;2531564.004789
anon_S8181;711513.778758
anon_S8182;3060898.043869
anon_S8184;1078502.503612
anon_S8185;2446627.888402
anon_S8186;833139.230022
anon_S8187;510856.048312
anon_S8188;1054649.722609
anon_S8190;1428996.398661
anon_S8191;1054971.045556
anon_S8192;1015813.273625
anon_S8193;1510917.5340790001
anon_S8194;210988.247841
anon_S8195;2784659.268066
anon_S8196;1613548.658476
anon_S8201;1527309.057916
anon_S8202;2077263.624661
anon_S8203;556299.9521720001
anon_S8204;1330312.106254
anon_S8206;1505487.882543
anon_S8207;785946.39783
anon_S8208;2174584.3737669997
anon_S8209;2262319.208533
anon_S8211;408929.836486
anon_S8212;282107.160607
anon_S8213;352283.82909
anon_S8214;2619584.436619
anon_S8215;1130512.7670719998
anon_S8216;462190.67947299994
anon_S8217;1244805.6769649999
anon_S8218;1397878.14706
anon_S8220;2049923.529824
anon_S8223;2445423.659043
anon_S8224;352341.488737
anon_S8227;1700482.5698280002
anon_S8228;1033304.274547
anon_S8229;1363115.247698
anon_S8230;2571238.388098
anon_S8232;2192315.305892
anon_S8233;238945.63145900003
anon_S8235;1368995.445329
anon_S8236;2000545.661063
anon_S8237;1753964.529777
anon_S8238;608161.498118
anon_S8239;237415.56957
anon_S8241;1784478.750882
anon_S8243;820025.274137
anon_S8244;974567.41823
anon_S8245;1165694.279511
anon_S8248;1120672.712351
anon_S8249;335788.18255100003
anon_S8250;1864712.835553
anon_S8251;435649.761613
anon_S8253;953974.6327760001
anon_S8256;2034787.8337849998
anon_S8257;366914.99643
anon_S8258;1321269.876371
anon_S8259;2271455.651765
anon_S8260;983113.6357280001
anon_S8262;2083292.072707
anon_S8263;1883990.4903689998
anon_S8264;1474524.9557049999
anon_S8265;2467208.973492
anon_S8267;0.0
anon_S8268;1707360.309318
anon_S8269;487139.787232
anon_S8270;483672.551833
anon_S8272;2318120.755831
anon_S8273;1066146.787151
anon_S8274;837733.668235
anon_S8275;1221884.771031
anon_S8276;380312.65559499996
anon_S8278;2554468.32828
anon_S8279;1115950.594092
anon_S8280;732581.559214
anon_S8281;1455156.637635
anon_S8283;1862784.918575
anon_S8285;1488844.406272
anon_S8286;799751.409916
anon_S8287;2248735.841465
anon_S8288;2276861.550589
anon_S8290;2655912.6854060004
anon_S8291;489123.805301
anon_S8292;604264.3382819999
anon_S8293;2022677.6352189998
anon_S8294;517610.05403500004
anon_S8295;572693.2511989999
anon_S8298;1077751.812619
anon_S8299;937828.6059229999
anon_S8301;419518.365509
